,user_id,content_id,watch_duration_minutes,device_used,watch_time,rating_given,age,country,preferred_genre,content_type,genre,duration_minutes
4126,429,1480,160.0,Mobile,2024-06-19 08:42:52.416351,3.0,30,India,Sci-Fi,TV Show,Comedy,103
4127,175,1168,147.0,TV,2025-04-07 08:42:52.388869,3.0,24,India,Documentary,Movie,Comedy,55
4128,175,2452,165.0,Mobile,2025-01-20 08:42:52.414798,,24,India,Documentary,Movie,Documentary,133
4129,175,2915,158.0,Laptop,2024-08-30 08:42:52.417674,3.0,24,India,Documentary,TV Show,Romance,145
4130,203,2939,91.0,Tablet,2024-09-30 08:42:52.385981,2.0,44,Australia,Romance,Movie,Sci-Fi,149
4131,97,2939,141.0,Laptop,2024-08-16 08:42:52.414968,5.0,62,Germany,Drama,Movie,Sci-Fi,149
4132,97,2939,60.0,Mobile,2024-08-26 08:42:52.422061,2.0,62,Germany,Drama,Movie,Sci-Fi,149
4133,203,2816,6.0,Mobile,2024-12-20 08:42:52.386284,5.0,44,Australia,Romance,TV Show,Romance,115
4134,203,2245,168.0,TV,2024-12-28 08:42:52.420077,4.0,44,Australia,Romance,TV Show,Documentary,142
4135,436,2352,138.0,TV,2024-12-29 08:42:52.382997,3.0,63,USA,Romance,Movie,Comedy,130
4136,259,2352,57.0,Tablet,2024-09-13 08:42:52.418546,5.0,23,UK,Drama,Movie,Comedy,130
4137,367,2352,162.0,Laptop,2024-06-03 08:42:52.415410,2.0,50,Germany,Action,Movie,Comedy,130
4138,436,359,87.0,Tablet,2024-05-29 08:42:52.386992,3.0,63,USA,Romance,Movie,Drama,74
4139,357,359,157.0,Laptop,2025-03-10 08:42:52.388939,4.0,68,USA,Documentary,Movie,Drama,74
4140,436,1186,500.0,Tablet,2024-10-25 08:42:52.387500,5.0,63,USA,Romance,Movie,Horror,172
4141,86,1186,111.0,TV,2025-01-21 08:42:52.388771,,31,USA,Comedy,Movie,Horror,172
4142,436,1690,93.0,TV,2024-12-26 08:42:52.422470,2.0,63,USA,Romance,Movie,Documentary,173
4143,473,1690,132.0,Laptop,2024-07-12 08:42:52.387234,4.0,52,Canada,Comedy,Movie,Documentary,173
4144,195,1690,10.0,Mobile,2024-12-15 08:42:52.418873,3.0,44,Canada,Documentary,Movie,Documentary,173
4145,4,1889,18.0,Laptop,2025-02-18 08:42:52.383072,2.0,32,Germany,Romance,Movie,Horror,166
4146,373,1889,38.0,Laptop,2024-08-22 08:42:52.416205,,66,UK,Romance,Movie,Horror,166
4147,486,1889,24.0,Mobile,2024-09-24 08:42:52.386029,,54,Germany,Documentary,Movie,Horror,166
4148,4,351,7.0,TV,2024-05-09 08:42:52.387360,,32,Germany,Romance,Movie,Comedy,125
4149,69,351,19.0,Laptop,2025-01-25 08:42:52.386912,4.0,21,Germany,Comedy,Movie,Comedy,125
4150,4,2853,90.0,Tablet,2024-11-11 08:42:52.389367,5.0,32,Germany,Romance,Movie,Action,107
4151,4,738,65.0,Tablet,2024-08-11 08:42:52.414791,5.0,32,Germany,Romance,TV Show,Drama,143
4152,222,738,100.0,Laptop,2024-11-09 08:42:52.421976,2.0,19,USA,Romance,TV Show,Drama,143
4153,155,1188,8.0,Mobile,2024-09-13 08:42:52.383007,3.0,59,Australia,Horror,TV Show,Action,94
4154,500,1188,85.0,Mobile,2024-05-10 08:42:52.387082,3.0,18,UK,Action,TV Show,Action,94
4155,61,1188,56.0,TV,2024-12-06 08:42:52.384895,4.0,25,UK,Sci-Fi,TV Show,Action,94
4156,155,1553,29.0,TV,2025-01-12 08:42:52.388900,2.0,59,Australia,Horror,Movie,Action,42
4157,384,1553,149.0,Laptop,2024-06-15 08:42:52.420768,2.0,41,USA,Horror,Movie,Action,42
4158,155,182,89.0,Tablet,2024-06-04 08:42:52.419988,1.0,59,Australia,Horror,TV Show,Horror,130
4159,283,182,77.0,Mobile,2024-07-08 08:42:52.384076,5.0,67,Germany,Action,TV Show,Horror,130
4160,155,691,174.0,Mobile,2024-11-29 08:42:52.422456,2.0,59,Australia,Horror,TV Show,Comedy,175
4161,172,1504,135.0,Laptop,2024-12-18 08:42:52.383011,5.0,53,Germany,Drama,Movie,Documentary,36
4162,172,2303,77.0,Laptop,2024-06-12 08:42:52.384033,,53,Germany,Drama,Movie,Romance,116
4163,172,516,59.0,Mobile,2025-02-26 08:42:52.388743,4.0,53,Germany,Drama,Movie,Action,36
4164,76,516,168.0,Tablet,2024-06-13 08:42:52.420553,4.0,43,Canada,Sci-Fi,Movie,Action,36
4165,177,516,128.0,Tablet,2024-08-03 08:42:52.417564,1.0,39,India,Sci-Fi,Movie,Action,36
4166,172,2418,70.0,Tablet,2024-05-16 08:42:52.389837,4.0,53,Germany,Drama,TV Show,Drama,137
4167,444,2418,59.0,Tablet,2024-05-17 08:42:52.388795,,51,Australia,Drama,TV Show,Drama,137
4168,172,1590,36.0,Tablet,2025-02-04 08:42:52.417105,3.0,53,Germany,Drama,TV Show,Romance,113
4169,172,1143,136.0,Tablet,2025-01-27 08:42:52.419998,4.0,53,Germany,Drama,Movie,Action,94
4170,172,1888,107.0,Laptop,2025-02-20 08:42:52.421105,,53,Germany,Drama,Movie,Horror,135
4171,365,1888,13.0,TV,2025-02-04 08:42:52.419806,,45,USA,Action,Movie,Horror,135
4172,372,1888,87.0,Tablet,2024-06-27 08:42:52.415008,4.0,52,Australia,Romance,Movie,Horror,135
4173,424,2423,117.0,Mobile,2024-09-30 08:42:52.383014,1.0,43,India,Drama,TV Show,Sci-Fi,140
4174,304,2423,56.0,TV,2025-02-08 08:42:52.415894,1.0,52,Canada,Romance,TV Show,Sci-Fi,140
4175,424,711,103.0,Tablet,2024-05-04 08:42:52.417432,5.0,43,India,Drama,Movie,Drama,142
4176,424,481,11.0,TV,2024-11-05 08:42:52.419351,,43,India,Drama,Movie,Action,89
4177,358,1842,122.0,Laptop,2025-03-20 08:42:52.417175,3.0,25,Australia,Romance,Movie,Romance,65
4178,249,1842,69.0,Mobile,2024-10-26 08:42:52.385156,3.0,22,Germany,Documentary,Movie,Romance,65
4179,160,1842,158.0,TV,2024-05-17 08:42:52.421991,,66,Canada,Comedy,Movie,Romance,65
4180,94,1393,170.0,TV,2024-11-08 08:42:52.383353,1.0,41,UK,Romance,TV Show,Sci-Fi,71
4181,361,1393,138.0,Tablet,2024-12-15 08:42:52.383564,4.0,51,Australia,Drama,TV Show,Sci-Fi,71
4182,180,1393,176.0,Laptop,2025-01-19 08:42:52.416134,4.0,59,Germany,Documentary,TV Show,Sci-Fi,71
4183,232,1393,59.0,Laptop,2024-12-11 08:42:52.419921,4.0,40,Germany,Comedy,TV Show,Sci-Fi,71
4184,94,573,116.0,Laptop,2024-12-30 08:42:52.383850,,41,UK,Romance,TV Show,Drama,156
4185,94,2768,131.0,Mobile,2024-10-09 08:42:52.387850,,41,UK,Romance,Movie,Documentary,63
4186,94,2881,83.0,Mobile,2025-04-07 08:42:52.420295,4.0,41,UK,Romance,Movie,Sci-Fi,117
4187,240,2570,107.0,Mobile,2025-01-27 08:42:52.389795,1.0,43,Canada,Action,Movie,Action,106
4188,303,2570,156.0,Tablet,2024-09-15 08:42:52.389573,5.0,58,USA,Drama,Movie,Action,106
4189,59,2570,125.0,Mobile,2024-06-03 08:42:52.420399,3.0,24,Canada,Sci-Fi,Movie,Action,106
4190,233,2570,73.0,TV,2024-08-24 08:42:52.388555,2.0,54,Germany,Action,Movie,Action,106
4191,240,2783,98.0,Mobile,2024-07-06 08:42:52.422772,5.0,43,Canada,Action,Movie,Horror,90
4192,347,1055,153.0,Tablet,2024-09-26 08:42:52.422841,1.0,65,UK,Drama,Movie,Horror,40
4193,76,1055,174.0,Laptop,2024-10-29 08:42:52.384817,3.0,43,Canada,Sci-Fi,Movie,Horror,40
4194,213,2324,171.0,Mobile,2024-12-12 08:42:52.419537,4.0,49,Germany,Action,TV Show,Romance,168
4195,476,2324,149.0,Laptop,2024-06-12 08:42:52.385876,3.0,33,Australia,Action,TV Show,Romance,168
4196,213,480,112.0,Mobile,2024-05-29 08:42:52.419723,4.0,49,Germany,Action,Movie,Comedy,85
4197,324,165,12.0,Tablet,2025-02-04 08:42:52.384421,5.0,52,Australia,Action,TV Show,Comedy,41
4198,410,165,88.0,Laptop,2024-12-25 08:42:52.418812,5.0,19,Canada,Drama,TV Show,Comedy,41
4199,324,768,98.0,TV,2024-05-14 08:42:52.388422,1.0,52,Australia,Action,Movie,Comedy,31
4200,119,768,106.0,Laptop,2024-10-04 08:42:52.386004,5.0,59,USA,Action,Movie,Comedy,31
4201,353,768,168.0,Laptop,2025-01-29 08:42:52.388951,5.0,47,Canada,Horror,Movie,Comedy,31
4202,324,2059,169.0,TV,2024-07-21 08:42:52.389953,1.0,52,Australia,Action,Movie,Horror,167
4203,324,1129,98.0,Tablet,2024-09-13 08:42:52.415175,4.0,52,Australia,Action,TV Show,Action,82
4204,135,1129,79.0,Mobile,2024-12-30 08:42:52.385959,3.0,57,UK,Action,TV Show,Action,82
4205,76,2254,133.0,Tablet,2024-10-04 08:42:52.383648,3.0,43,Canada,Sci-Fi,Movie,Horror,61
4206,76,2039,65.0,Laptop,2024-12-01 08:42:52.387717,1.0,43,Canada,Sci-Fi,Movie,Romance,163
4207,351,2039,21.0,Mobile,2024-10-02 08:42:52.415536,,39,Australia,Drama,Movie,Romance,163
4208,76,213,5.0,Tablet,2024-12-05 08:42:52.389005,5.0,43,Canada,Sci-Fi,Movie,Romance,84
4209,76,1505,35.0,TV,2025-03-06 08:42:52.414701,1.0,43,Canada,Sci-Fi,TV Show,Action,42
4210,76,2658,111.0,Tablet,2024-05-23 08:42:52.418167,3.0,43,Canada,Sci-Fi,Movie,Romance,167
4211,329,454,81.0,TV,2024-07-01 08:42:52.383665,5.0,35,Germany,Action,TV Show,Documentary,140
4212,383,454,156.0,Mobile,2024-04-17 08:42:52.386007,3.0,54,UK,Sci-Fi,TV Show,Documentary,140
4213,329,1611,151.0,Mobile,2024-11-07 08:42:52.390048,3.0,35,Germany,Action,TV Show,Action,111
4214,221,1611,101.0,TV,2024-09-27 08:42:52.385196,,56,UK,Horror,TV Show,Action,111
4215,329,735,152.0,Mobile,2024-04-12 08:42:52.416860,3.0,35,Germany,Action,Movie,Action,176
4216,329,1075,165.0,Tablet,2025-01-15 08:42:52.418491,3.0,35,Germany,Action,Movie,Comedy,164
4217,329,962,31.0,Mobile,2024-12-11 08:42:52.419509,3.0,35,Germany,Action,TV Show,Drama,108
4218,332,962,111.0,Tablet,2024-08-11 08:42:52.418038,3.0,33,Canada,Drama,TV Show,Drama,108
4219,131,962,129.0,TV,2024-10-06 08:42:52.383538,5.0,41,USA,Drama,TV Show,Drama,108
4220,304,1427,177.0,TV,2025-01-22 08:42:52.414405,1.0,52,Canada,Romance,TV Show,Drama,44
4221,304,2766,64.0,TV,2024-04-13 08:42:52.416176,4.0,52,Canada,Romance,Movie,Horror,86
4222,294,2766,168.0,TV,2024-10-14 08:42:52.388564,1.0,66,Australia,Drama,Movie,Horror,86
4223,304,446,178.0,Tablet,2024-06-12 08:42:52.417189,2.0,52,Canada,Romance,Movie,Sci-Fi,128
4224,39,446,137.0,Mobile,2024-06-22 08:42:52.387806,4.0,61,India,Sci-Fi,Movie,Sci-Fi,128
4225,304,478,14.0,Mobile,2024-05-09 08:42:52.418948,4.0,52,Canada,Romance,TV Show,Sci-Fi,81
4226,304,2960,95.0,Tablet,2025-02-17 08:42:52.421940,3.0,52,Canada,Romance,Movie,Documentary,124
4227,158,2960,13.0,TV,2024-09-21 08:42:52.386217,3.0,49,Canada,Comedy,Movie,Documentary,124
4228,256,314,23.0,TV,2025-02-03 08:42:52.383090,1.0,33,India,Romance,TV Show,Sci-Fi,147
4229,256,665,125.0,Laptop,2025-01-30 08:42:52.418499,3.0,33,India,Romance,Movie,Documentary,111
4230,152,665,66.0,Mobile,2024-10-21 08:42:52.421883,4.0,32,Germany,Sci-Fi,Movie,Documentary,111
4231,410,2045,114.0,Laptop,2024-06-12 08:42:52.385588,5.0,19,Canada,Drama,Movie,Sci-Fi,103
4232,157,2045,106.0,Mobile,2024-09-20 08:42:52.417233,,68,Germany,Romance,Movie,Sci-Fi,103
4233,410,2197,32.0,TV,2024-04-15 08:42:52.415033,3.0,19,Canada,Drama,Movie,Action,166
4234,377,2197,14.0,Laptop,2024-05-18 08:42:52.384628,,47,India,Drama,Movie,Action,166
4235,410,2350,136.0,Laptop,2024-07-23 08:42:52.418737,1.0,19,Canada,Drama,Movie,Romance,150
4236,268,2350,20.0,Tablet,2024-05-03 08:42:52.415919,5.0,36,UK,Romance,Movie,Romance,150
4237,410,552,29.0,Mobile,2025-01-27 08:42:52.419685,3.0,19,Canada,Drama,TV Show,Romance,141
4238,141,552,156.0,Tablet,2025-04-05 08:42:52.416577,4.0,54,Germany,Drama,TV Show,Romance,141
4239,102,2402,38.0,Tablet,2024-06-24 08:42:52.385034,5.0,18,USA,Documentary,Movie,Drama,129
4240,102,2698,17.0,Laptop,2025-04-03 08:42:52.418562,4.0,18,USA,Documentary,Movie,Romance,167
4241,102,1506,176.0,TV,2024-11-20 08:42:52.419639,5.0,18,USA,Documentary,Movie,Action,149
4242,39,1419,116.0,Mobile,2024-10-02 08:42:52.415228,3.0,61,India,Sci-Fi,Movie,Documentary,59
4243,39,2618,90.0,Mobile,2024-10-17 08:42:52.419230,5.0,61,India,Sci-Fi,Movie,Drama,155
4244,437,2618,99.0,Laptop,2024-09-22 08:42:52.419063,4.0,33,Germany,Sci-Fi,Movie,Drama,155
4245,476,1189,29.0,Laptop,2024-08-05 08:42:52.384098,5.0,33,Australia,Action,Movie,Drama,161
4246,476,2638,128.0,TV,2024-09-27 08:42:52.386979,3.0,33,Australia,Action,Movie,Romance,105
4247,235,2638,146.0,TV,2024-08-22 08:42:52.415078,2.0,50,Germany,Action,Movie,Romance,105
4248,476,1365,61.0,Laptop,2024-10-15 08:42:52.419543,2.0,33,Australia,Action,TV Show,Drama,54
4249,476,1451,52.0,Laptop,2025-03-18 08:42:52.421478,5.0,33,Australia,Action,Movie,Romance,175
4250,88,2211,132.0,Mobile,2025-03-02 08:42:52.383440,4.0,57,India,Sci-Fi,Movie,Horror,89
4251,486,2211,85.0,TV,2024-07-16 08:42:52.422911,5.0,54,Germany,Documentary,Movie,Horror,89
4252,88,2338,166.0,TV,2025-01-10 08:42:52.384206,,57,India,Sci-Fi,TV Show,Horror,167
4253,254,2338,174.0,Mobile,2024-06-28 08:42:52.388844,5.0,28,Canada,Horror,TV Show,Horror,167
4254,88,2106,152.0,Tablet,2024-05-09 08:42:52.389555,4.0,57,India,Sci-Fi,TV Show,Action,95
4255,301,2106,165.0,TV,2024-12-09 08:42:52.416488,4.0,49,USA,Romance,TV Show,Action,95
4256,417,2106,88.0,Mobile,2024-06-29 08:42:52.418844,5.0,50,USA,Romance,TV Show,Action,95
4257,88,843,52.0,Tablet,2024-04-24 08:42:52.414421,1.0,57,India,Sci-Fi,TV Show,Horror,156
4258,173,843,165.0,Tablet,2024-08-02 08:42:52.387357,4.0,30,India,Drama,TV Show,Horror,156
4259,88,1122,82.0,TV,2024-07-14 08:42:52.418191,5.0,57,India,Sci-Fi,TV Show,Comedy,143
4260,88,1046,88.0,Laptop,2024-07-30 08:42:52.420257,3.0,57,India,Sci-Fi,TV Show,Sci-Fi,159
4261,84,154,5.0,Laptop,2025-01-05 08:42:52.389036,,32,India,Documentary,Movie,Sci-Fi,60
4262,84,1423,115.0,Tablet,2024-07-20 08:42:52.418160,4.0,32,India,Documentary,TV Show,Sci-Fi,158
4263,84,557,41.0,TV,2024-06-15 08:42:52.420574,4.0,32,India,Documentary,TV Show,Horror,158
4264,296,557,141.0,Tablet,2024-12-16 08:42:52.385108,4.0,18,Canada,Documentary,TV Show,Horror,158
4265,84,2014,110.0,TV,2024-07-14 08:42:52.420860,3.0,32,India,Documentary,Movie,Sci-Fi,45
4266,143,2842,73.0,TV,2024-08-24 08:42:52.418109,5.0,31,UK,Sci-Fi,Movie,Horror,153
4267,44,2842,55.0,Mobile,2024-06-03 08:42:52.386761,4.0,24,Germany,Documentary,Movie,Horror,153
4268,226,2842,62.0,TV,2025-03-28 08:42:52.387142,,66,Germany,Romance,Movie,Horror,153
4269,383,2842,93.0,Laptop,2024-04-17 08:42:52.385608,2.0,54,UK,Sci-Fi,Movie,Horror,153
4270,341,2842,500.0,TV,2025-02-03 08:42:52.417962,,37,Germany,Action,Movie,Horror,153
4271,352,2883,152.0,Laptop,2024-09-22 08:42:52.383201,5.0,63,Australia,Drama,Movie,Horror,108
4272,365,2883,27.0,Laptop,2025-01-05 08:42:52.417138,4.0,45,USA,Action,Movie,Horror,108
4273,352,1216,44.0,Tablet,2024-05-02 08:42:52.416034,3.0,63,Australia,Drama,Movie,Action,138
4274,264,1216,139.0,TV,2024-09-30 08:42:52.421490,2.0,53,India,Horror,Movie,Action,138
4275,352,1253,128.0,Laptop,2025-02-23 08:42:52.421774,1.0,63,Australia,Drama,Movie,Documentary,33
4276,152,2264,149.0,Mobile,2025-01-19 08:42:52.419471,5.0,32,Germany,Sci-Fi,TV Show,Sci-Fi,132
4277,137,2264,153.0,TV,2024-11-14 08:42:52.416499,1.0,44,UK,Sci-Fi,TV Show,Sci-Fi,132
4278,471,2264,87.0,Tablet,2024-10-11 08:42:52.388841,1.0,47,India,Sci-Fi,TV Show,Sci-Fi,132
4279,152,1018,52.0,Tablet,2025-02-06 08:42:52.421637,1.0,32,Germany,Sci-Fi,TV Show,Action,154
4280,279,1018,19.0,Mobile,2024-12-06 08:42:52.383346,,18,UK,Romance,TV Show,Action,154
4281,55,1018,57.0,Tablet,2024-10-11 08:42:52.386783,3.0,19,USA,Action,TV Show,Action,154
4282,323,1018,44.0,Tablet,2025-04-03 08:42:52.422477,5.0,42,Germany,Comedy,TV Show,Action,154
4283,152,20,66.0,Mobile,2024-08-26 08:42:52.421805,2.0,32,Germany,Sci-Fi,Movie,Sci-Fi,75
4284,152,2660,106.0,Laptop,2024-04-18 08:42:52.422116,2.0,32,Germany,Sci-Fi,Movie,Comedy,105
4285,158,2695,139.0,Laptop,2024-10-12 08:42:52.384379,4.0,49,Canada,Comedy,TV Show,Drama,137
4286,288,2695,24.0,Laptop,2024-10-31 08:42:52.388637,4.0,52,India,Romance,TV Show,Drama,137
4287,158,1567,41.0,TV,2025-03-18 08:42:52.389979,5.0,49,Canada,Comedy,TV Show,Horror,100
4288,158,2602,50.0,TV,2024-08-11 08:42:52.390015,3.0,49,Canada,Comedy,TV Show,Drama,76
4289,141,2289,130.0,TV,2024-07-23 08:42:52.383759,2.0,54,Germany,Drama,TV Show,Comedy,66
4290,289,2289,127.0,Mobile,2024-06-30 08:42:52.421021,3.0,24,Canada,Comedy,TV Show,Comedy,66
4291,141,61,105.0,Tablet,2024-07-05 08:42:52.420425,2.0,54,Germany,Drama,Movie,Action,127
4292,141,2397,78.0,TV,2025-01-31 08:42:52.420744,3.0,54,Germany,Drama,Movie,Documentary,165
4293,141,752,36.0,TV,2024-06-05 08:42:52.421595,2.0,54,Germany,Drama,TV Show,Romance,94
4294,141,2959,111.0,Mobile,2024-12-11 08:42:52.421667,3.0,54,Germany,Drama,Movie,Sci-Fi,53
4295,262,2959,88.0,TV,2024-11-27 08:42:52.417931,,20,UK,Horror,Movie,Sci-Fi,53
4296,251,1014,24.0,Laptop,2024-08-21 08:42:52.383229,1.0,51,Australia,Comedy,TV Show,Sci-Fi,150
4297,251,2462,142.0,Tablet,2024-09-09 08:42:52.383696,4.0,51,Australia,Comedy,TV Show,Drama,32
4298,229,2462,167.0,Mobile,2025-03-18 08:42:52.386673,1.0,19,UK,Horror,TV Show,Drama,32
4299,251,1252,102.0,Mobile,2024-04-26 08:42:52.390022,,51,Australia,Comedy,TV Show,Drama,134
4300,92,1252,7.0,TV,2025-02-03 08:42:52.384442,2.0,35,Canada,Documentary,TV Show,Drama,134
4301,468,1252,116.0,Laptop,2024-10-14 08:42:52.387446,5.0,62,Australia,Romance,TV Show,Drama,134
4302,251,2859,26.0,Laptop,2024-07-21 08:42:52.415980,4.0,51,Australia,Comedy,Movie,Drama,77
4303,468,2859,127.0,Laptop,2024-06-21 08:42:52.387214,1.0,62,Australia,Romance,Movie,Drama,77
4304,251,905,154.0,Laptop,2024-12-25 08:42:52.418587,5.0,51,Australia,Comedy,Movie,Drama,48
4305,303,1092,143.0,TV,2024-06-09 08:42:52.383232,,58,USA,Drama,TV Show,Comedy,178
4306,303,2448,124.0,Mobile,2025-02-16 08:42:52.417748,3.0,58,USA,Drama,Movie,Documentary,148
4307,412,2448,72.0,Tablet,2024-09-21 08:42:52.421141,4.0,59,USA,Documentary,Movie,Documentary,148
4308,254,2448,35.0,Laptop,2024-05-05 08:42:52.415012,3.0,28,Canada,Horror,Movie,Documentary,148
4309,303,206,43.0,Laptop,2024-10-16 08:42:52.419815,3.0,58,USA,Drama,TV Show,Sci-Fi,127
4310,303,1294,6.0,Mobile,2024-11-09 08:42:52.420415,1.0,58,USA,Drama,TV Show,Horror,85
4311,303,658,30.0,Tablet,2024-06-26 08:42:52.421601,1.0,58,USA,Drama,Movie,Comedy,100
4312,303,2426,37.0,TV,2024-10-14 08:42:52.421742,2.0,58,USA,Drama,Movie,Romance,153
4313,16,2426,170.0,Laptop,2024-06-08 08:42:52.383280,1.0,41,USA,Drama,Movie,Romance,153
4314,395,2426,55.0,Tablet,2024-08-05 08:42:52.418973,4.0,50,India,Documentary,Movie,Romance,153
4315,303,724,166.0,Mobile,2025-02-06 08:42:52.421967,3.0,58,USA,Drama,TV Show,Documentary,60
4316,280,724,168.0,Mobile,2024-06-26 08:42:52.385193,5.0,28,Germany,Sci-Fi,TV Show,Documentary,60
4317,209,74,68.0,Mobile,2025-01-07 08:42:52.383247,,61,Australia,Sci-Fi,Movie,Romance,132
4318,254,74,128.0,Laptop,2025-02-04 08:42:52.420775,5.0,28,Canada,Horror,Movie,Romance,132
4319,209,892,75.0,Mobile,2024-06-18 08:42:52.383731,1.0,61,Australia,Sci-Fi,TV Show,Action,76
4320,209,1670,166.0,Laptop,2024-12-09 08:42:52.387908,4.0,61,Australia,Sci-Fi,TV Show,Horror,80
4321,17,1670,54.0,TV,2024-04-22 08:42:52.389391,5.0,20,Australia,Romance,TV Show,Horror,80
4322,209,1750,149.0,Tablet,2024-08-09 08:42:52.388401,,61,Australia,Sci-Fi,Movie,Horror,95
4323,348,1750,126.0,Tablet,2024-06-18 08:42:52.384795,4.0,29,India,Documentary,Movie,Horror,95
4324,209,1805,35.0,TV,2025-03-08 08:42:52.422374,4.0,61,Australia,Sci-Fi,TV Show,Comedy,88
4325,224,1638,48.0,Tablet,2024-08-03 08:42:52.418913,5.0,66,USA,Documentary,Movie,Action,124
4326,52,1638,,Laptop,2024-08-01 08:42:52.386872,3.0,67,India,Comedy,Movie,Action,124
4327,264,1392,91.0,TV,2025-02-15 08:42:52.383259,2.0,53,India,Horror,TV Show,Sci-Fi,71
4328,264,2382,96.0,Laptop,2024-11-11 08:42:52.390128,2.0,53,India,Horror,TV Show,Comedy,53
4329,121,2382,25.0,Laptop,2025-01-20 08:42:52.416015,3.0,58,UK,Documentary,TV Show,Comedy,53
4330,264,2796,57.0,Tablet,2024-12-06 08:42:52.419074,3.0,53,India,Horror,Movie,Sci-Fi,90
4331,67,2796,93.0,Mobile,2025-03-15 08:42:52.389693,1.0,67,UK,Documentary,Movie,Sci-Fi,90
4332,264,2169,138.0,TV,2024-06-20 08:42:52.421433,,53,India,Horror,Movie,Drama,30
4333,244,1849,150.0,Mobile,2024-07-11 08:42:52.384725,3.0,21,India,Action,Movie,Action,73
4334,279,1849,150.0,Mobile,2024-12-30 08:42:52.383971,3.0,18,UK,Romance,Movie,Action,73
4335,244,2546,36.0,Laptop,2025-02-16 08:42:52.389370,1.0,21,India,Action,TV Show,Sci-Fi,147
4336,244,689,6.0,TV,2025-01-24 08:42:52.389946,5.0,21,India,Action,Movie,Comedy,96
4337,268,237,121.0,Laptop,2024-12-24 08:42:52.383272,1.0,36,UK,Romance,Movie,Action,67
4338,268,2156,161.0,Mobile,2025-02-02 08:42:52.385649,2.0,36,UK,Romance,Movie,Action,87
4339,268,2328,6.0,TV,2025-01-29 08:42:52.387407,,36,UK,Romance,TV Show,Sci-Fi,147
4340,268,2592,59.0,Laptop,2025-01-02 08:42:52.416874,2.0,36,UK,Romance,Movie,Drama,60
4341,455,2592,92.0,TV,2025-04-05 08:42:52.388119,5.0,59,Germany,Drama,Movie,Drama,60
4342,268,687,87.0,Mobile,2024-08-23 08:42:52.420666,2.0,36,UK,Romance,Movie,Action,127
4343,229,687,16.0,Tablet,2025-02-28 08:42:52.422138,1.0,19,UK,Horror,Movie,Action,127
4344,180,687,155.0,Tablet,2024-12-30 08:42:52.415453,4.0,59,Germany,Documentary,Movie,Action,127
4345,16,588,68.0,Laptop,2025-01-30 08:42:52.387052,5.0,41,USA,Drama,Movie,Action,111
4346,16,625,50.0,Mobile,2024-04-27 08:42:52.415150,4.0,41,USA,Drama,TV Show,Sci-Fi,113
4347,16,1343,123.0,Mobile,2025-01-02 08:42:52.420458,3.0,41,USA,Drama,TV Show,Sci-Fi,176
4348,59,756,160.0,TV,2024-04-22 08:42:52.386408,5.0,24,Canada,Sci-Fi,Movie,Sci-Fi,150
4349,121,756,122.0,Laptop,2024-11-20 08:42:52.387008,,58,UK,Documentary,Movie,Sci-Fi,150
4350,59,779,74.0,Mobile,2024-04-09 08:42:52.387497,3.0,24,Canada,Sci-Fi,TV Show,Romance,87
4351,177,2424,103.0,Tablet,2024-11-29 08:42:52.383294,4.0,39,India,Sci-Fi,TV Show,Drama,177
4352,177,1387,58.0,Tablet,2024-08-18 08:42:52.420237,5.0,39,India,Sci-Fi,Movie,Comedy,110
4353,63,2305,23.0,TV,2024-10-11 08:42:52.384137,4.0,52,USA,Action,TV Show,Horror,169
4354,332,2305,105.0,Laptop,2025-02-25 08:42:52.420110,2.0,33,Canada,Drama,TV Show,Horror,169
4355,63,2004,,Tablet,2024-09-10 08:42:52.418305,1.0,52,USA,Action,TV Show,Horror,157
4356,63,2322,53.0,Laptop,2024-07-22 08:42:52.418513,3.0,52,USA,Action,TV Show,Sci-Fi,152
4357,491,1033,150.0,Mobile,2024-08-07 08:42:52.383304,4.0,18,Australia,Sci-Fi,Movie,Drama,144
4358,122,1033,12.0,Tablet,2024-12-25 08:42:52.416284,4.0,45,USA,Drama,Movie,Drama,144
4359,491,2516,102.0,Tablet,2025-02-21 08:42:52.385701,4.0,18,Australia,Sci-Fi,Movie,Action,81
4360,254,2516,38.0,TV,2025-01-04 08:42:52.387991,2.0,28,Canada,Horror,Movie,Action,81
4361,69,2516,87.0,TV,2024-08-30 08:42:52.416444,1.0,21,Germany,Comedy,Movie,Action,81
4362,491,2486,16.0,Mobile,2024-12-13 08:42:52.420737,3.0,18,Australia,Sci-Fi,TV Show,Romance,155
4363,49,1881,104.0,Mobile,2024-06-13 08:42:52.385746,5.0,21,Canada,Horror,Movie,Documentary,110
4364,49,2547,126.0,Mobile,2024-07-04 08:42:52.389612,1.0,21,Canada,Horror,TV Show,Sci-Fi,161
4365,108,2547,95.0,Tablet,2024-04-27 08:42:52.420476,1.0,61,USA,Horror,TV Show,Sci-Fi,161
4366,49,2979,138.0,Laptop,2024-09-01 08:42:52.418506,2.0,21,Canada,Horror,Movie,Comedy,61
4367,116,2979,57.0,Tablet,2025-02-15 08:42:52.387443,1.0,52,USA,Documentary,Movie,Comedy,61
4368,246,2941,91.0,Tablet,2024-06-21 08:42:52.383314,5.0,34,USA,Comedy,Movie,Romance,159
4369,234,2941,95.0,TV,2025-04-09 08:42:52.385684,3.0,49,Australia,Documentary,Movie,Romance,159
